stressScores,stepCount,recoveryLabel,nn_interval,hf_lf,hfnu,lfnu,hf,lf,processedHr,RMSSD,SDNN,win_RR,commonTime,sleepTime,sleepQuality,activityLevel
1,0,0,603.1796935849907,1.552961493458298,0.6082980481443221,0.391701951855677,515.461840330107,331.92184255787447,99.94464519664031,6.627752707884937,41.82352809034381,603.1796935849907,2021-01-13T13:26:18Z,2021-01-13T07:53:18Z,1,3
1,0,0,599.2548569229913,1.801936832182467,0.6431040170091601,0.356895982990839,897.0492468522091,497.8250240690857,100.57961538586768,6.451352353451843,40.79338687248843,599.2548569229913,2021-01-13T13:27:18Z,2021-01-13T07:53:48Z,3,3
1,0,0,602.166853542598,1.508435565949732,0.601345151705587,0.39865484829441206,614.4351373198276,407.3327036232871,100.07776548719434,6.514655006154207,40.26231287229605,602.166853542598,2021-01-13T13:28:18Z,2021-01-13T07:54:18Z,3,3
1,0,0,590.4435811510688,1.651096706314727,0.6227976151839081,0.37720238481609103,410.8729905716663,248.8485314035548,102.16846715747502,6.432807974196489,43.77705283574019,590.4435811510688,2021-01-13T13:29:18Z,2021-01-13T07:54:48Z,3,3
0,0,0,585.1172019594691,2.250465590591957,0.692351765576486,0.307648234423513,410.6572350059108,182.47656694803874,103.0023073473311,5.366799070454708,39.07944862776425,585.1172019594691,2021-01-13T13:30:18Z,2021-01-13T07:55:18Z,1,3
1,0,0,582.3216587751091,1.745593420529426,0.63578001297542,0.36421998702458,314.36390801743164,180.08999364931574,103.45162177804497,5.194226443147979,37.18724636457891,582.3216587751091,2021-01-13T13:31:18Z,2021-01-13T07:55:48Z,3,3
0,0,0,577.7768301214937,2.147450805255615,0.6822825639307211,0.31771743606927805,308.84381791926285,143.81880933589096,104.2071413077399,4.987294533340155,34.35120473657707,577.7768301214937,2021-01-13T13:32:18Z,2021-01-13T07:56:18Z,3,3
0,0,0,567.1372295816119,3.085965713748693,0.755259816146977,0.24474018385302201,286.29801034332684,92.77420324788534,106.04282148290811,4.719277442412697,27.53821224811972,567.1372295816119,2021-01-13T13:33:18Z,2021-01-13T07:56:48Z,1,3
0,0,0,563.3431284050381,2.2724887212284868,0.694422170651637,0.30557782934836203,263.73059470086923,116.05364296738897,106.75425632653237,4.403043810093454,27.3143402800738,563.3431284050381,2021-01-13T13:34:18Z,2021-01-13T07:57:18Z,0,3
1,0,0,552.9627593360552,1.9000013440333552,0.6551725736067451,0.34482742639325403,225.1464962033673,118.49807207263466,108.79375525520952,4.115593917531328,28.307049210259112,552.9627593360552,2021-01-13T13:35:18Z,2021-01-13T07:57:48Z,0,3
